seq	s	e	repeat_fraction
GRCm39:chr12	19800000	19900000	0.60411
GRCm39:chr12	19900000	20000000	0.57361
GRCm39:chr12	20000000	20100000	0.50737
GRCm39:chr12	20100000	20200000	0.66114
GRCm39:chr12	20200000	20300000	0.64262
GRCm39:chr12	20300000	20400000	0.49704
GRCm39:chr12	20400000	20500000	0.53504
GRCm39:chr12	20500000	20600000	0.52569
GRCm39:chr12	20600000	20700000	0.54912
GRCm39:chr12	20700000	20800000	0.6129
GRCm39:chr12	20800000	20900000	0.60478
GRCm39:chr12	20900000	21000000	0.55682
GRCm39:chr12	21000000	21100000	0.55166
GRCm39:chr12	21100000	21200000	0.41227
GRCm39:chr12	21200000	21300000	0.25755
GRCm39:chr12	21300000	21400000	0.28466
GRCm39:chr12	21400000	21500000	0.43512
GRCm39:chr12	21500000	21600000	0.46783
GRCm39:chr12	21600000	21700000	0.67177
GRCm39:chr12	21700000	21800000	0.55503
GRCm39:chr12	21800000	21900000	0.53399
GRCm39:chr12	21900000	22000000	0.50653
GRCm39:chr12	22000000	22100000	0.54991
GRCm39:chr12	22100000	22200000	0.61401
GRCm39:chr12	22200000	22300000	0.56257
GRCm39:chr12	22300000	22400000	0.5392
GRCm39:chr12	22400000	22500000	0.58727
GRCm39:chr12	22500000	22600000	0.50482
GRCm39:chr12	22600000	22700000	0.58186
GRCm39:chr12	22700000	22800000	0.55586
GRCm39:chr12	22800000	22900000	0.60221
GRCm39:chr12	22900000	23000000	0.54924
GRCm39:chr12	23000000	23100000	0.54011
GRCm39:chr12	23100000	23200000	0.53706
GRCm39:chr12	23200000	23300000	0.52647
GRCm39:chr12	23300000	23400000	0.62277
GRCm39:chr12	23400000	23500000	0.58182
GRCm39:chr12	23500000	23600000	0.56022
GRCm39:chr12	23600000	23700000	0.63272
GRCm39:chr12	23700000	23800000	0.46901
GRCm39:chr12	23800000	23900000	0.54038
GRCm39:chr12	23900000	24000000	0.61473
GRCm39:chr12	24000000	24100000	0.55959
GRCm39:chr12	24100000	24200000	0.5588
GRCm39:chr12	24200000	24300000	0.5923
GRCm39:chr12	24300000	24400000	0.53142
GRCm39:chr12	24400000	24500000	0.71293
GRCm39:chr12	24500000	24600000	0.35418
GRCm39:chr12	24600000	24700000	0.29147
GRCm39:chr12	24700000	24800000	0.37403
GRCm39:chr12	24800000	24900000	0.43143
GRCm39:chr12	24900000	25000000	0.34134
GRCm39:chr12	25000000	25100000	0.2737
GRCm39:chr12	25100000	25200000	0.25842
GRCm39:chr12	25200000	25300000	0.22068
GRCm39:chr12	25300000	25400000	0.29495
GRCm39:chr12	25400000	25500000	0.34192
GRCm39:chr12	25500000	25600000	0.39227
GRCm39:chr12	25600000	25700000	0.36151
GRCm39:chr12	25700000	25800000	0.31549
GRCm39:chr12	25800000	25900000	0.37153
GRCm39:chr12	25900000	26000000	0.30298
GRCm39:chr12	26000000	26100000	0.43929
GRCm39:chr12	26100000	26200000	0.31111
GRCm39:chr12	26200000	26300000	0.25121
GRCm39:chr12	26300000	26400000	0.30485
GRCm39:chr12	26400000	26500000	0.28356
GRCm39:chr12	26500000	26600000	0.34052
GRCm39:chr12	26600000	26700000	0.36211
GRCm39:chr12	26700000	26800000	0.40093
GRCm39:chr12	26800000	26900000	0.32956
GRCm39:chr12	26900000	27000000	0.33697
GRCm39:chr12	27000000	27100000	0.40298
GRCm39:chr12	27100000	27200000	0.25708
GRCm39:chr12	27200000	27300000	0.34704
GRCm39:chr12	27300000	27400000	0.27398
GRCm39:chr12	27400000	27500000	0.42556
GRCm39:chr12	27500000	27600000	0.33412
GRCm39:chr12	27600000	27700000	0.32069
GRCm39:chr12	27700000	27800000	0.53403
GRCm39:chr12	27800000	27900000	0.41402
GRCm39:chr12	27900000	28000000	0.44076
GRCm39:chr12	28000000	28100000	0.3491
GRCm39:chr12	28100000	28200000	0.4235
GRCm39:chr12	28200000	28300000	0.43728
GRCm39:chr12	28300000	28400000	0.40008
GRCm39:chr12	28400000	28500000	0.34798
GRCm39:chr12	28500000	28600000	0.31268
GRCm39:chr12	28600000	28700000	0.37918
GRCm39:chr12	28700000	28800000	0.30383
GRCm39:chr12	28800000	28900000	0.29847
GRCm39:chr12	28900000	29000000	0.32455
GRCm39:chr12	29000000	29100000	0.31537
GRCm39:chr12	29100000	29200000	0.28941
GRCm39:chr12	29200000	29300000	0.20842
GRCm39:chr12	29300000	29400000	0.29613
GRCm39:chr12	29400000	29500000	0.40857
GRCm39:chr12	29500000	29600000	0.36824
GRCm39:chr12	29600000	29700000	0.23309
GRCm39:chr12	29700000	29800000	0.26058
GRCm39:chr12	29800000	29900000	0.11854
GRCm39:chr12	29900000	30000000	0.17615
GRCm39:chr12	30000000	30100000	0.16526
GRCm39:chr12	30100000	30200000	0.45305
GRCm39:chr12	30200000	30300000	0.27874
GRCm39:chr12	30300000	30400000	0.24607
GRCm39:chr12	30400000	30500000	0.37821
GRCm39:chr12	30500000	30600000	0.37026
GRCm39:chr12	30600000	30700000	0.23398
GRCm39:chr12	30700000	30800000	0.38426
GRCm39:chr12	30800000	30900000	0.56839
GRCm39:chr12	30900000	31000000	0.33114
GRCm39:chr12	31000000	31100000	0.62677
GRCm39:chr12	31100000	31200000	0.47852
GRCm39:chr12	31200000	31300000	0.38985
GRCm39:chr12	31300000	31400000	0.20368
GRCm39:chr12	31400000	31500000	0.38979
GRCm39:chr12	31500000	31600000	0.29911
GRCm39:chr12	31600000	31700000	0.41814
GRCm39:chr12	31700000	31800000	0.44103
GRCm39:chr12	31800000	31900000	0.40561
GRCm39:chr12	31900000	32000000	0.3773
GRCm39:chr12	32000000	32100000	0.3524
GRCm39:chr12	32100000	32200000	0.32222
GRCm39:chr12	32200000	32300000	0.31231
GRCm39:chr12	32300000	32400000	0.68506
GRCm39:chr12	32400000	32500000	0.63585
GRCm39:chr12	32500000	32600000	0.6152
GRCm39:chr12	32600000	32700000	0.45121
GRCm39:chr12	32700000	32800000	0.57392
GRCm39:chr12	32800000	32900000	0.3892
GRCm39:chr12	32900000	33000000	0.41894
GRCm39:chr12	33000000	33100000	0.31307
GRCm39:chr12	33100000	33200000	0.28691
GRCm39:chr12	33200000	33300000	0.29581
GRCm39:chr12	33300000	33400000	0.26741
GRCm39:chr12	33400000	33500000	0.4159
GRCm39:chr12	33500000	33600000	0.62071
GRCm39:chr12	33600000	33700000	0.46097
GRCm39:chr12	33700000	33800000	0.53421
GRCm39:chr12	33800000	33900000	0.38826
GRCm39:chr12	33900000	34000000	0.46799
GRCm39:chr12	34000000	34100000	0.41256
GRCm39:chr12	34100000	34200000	0.35605
GRCm39:chr12	34200000	34300000	0.23198
GRCm39:chr12	34300000	34400000	0.28678
GRCm39:chr12	34400000	34500000	0.16526
GRCm39:chr12	34500000	34600000	0.27265
GRCm39:chr12	34600000	34700000	0.24899
GRCm39:chr12	34700000	34800000	0.31103
GRCm39:chr12	34800000	34900000	0.22507
GRCm39:chr12	34900000	35000000	0.36707
GRCm39:chr12	35000000	35100000	0.45125
GRCm39:chr12	35100000	35200000	0.31881
GRCm39:chr12	35200000	35300000	0.31052
GRCm39:chr12	35300000	35400000	0.48076
GRCm39:chr12	35400000	35500000	0.53596
GRCm39:chr12	35500000	35600000	0.28263
GRCm39:chr12	35600000	35700000	0.34196
GRCm39:chr12	35700000	35800000	0.41207
GRCm39:chr12	35800000	35900000	0.52159
GRCm39:chr12	35900000	36000000	0.57286
GRCm39:chr12	36000000	36100000	0.41818
GRCm39:chr12	36100000	36200000	0.37232
GRCm39:chr12	36200000	36300000	0.37026
GRCm39:chr12	36300000	36400000	0.46969
GRCm39:chr12	36400000	36500000	0.46703
GRCm39:chr12	36500000	36600000	0.40265
GRCm39:chr12	36600000	36700000	0.47744
GRCm39:chr12	36700000	36800000	0.39201
GRCm39:chr12	36800000	36900000	0.33583
GRCm39:chr12	36900000	37000000	0.32898
GRCm39:chr12	37000000	37100000	0.53684
GRCm39:chr12	37100000	37200000	0.3714
GRCm39:chr12	37200000	37300000	0.51937
GRCm39:chr12	37300000	37400000	0.29687
GRCm39:chr12	37400000	37500000	0.38501
GRCm39:chr12	37500000	37600000	0.49559
GRCm39:chr12	37600000	37700000	0.41758
GRCm39:chr12	37700000	37800000	0.63864
GRCm39:chr12	37800000	37900000	0.46264
GRCm39:chr12	37900000	38000000	0.50089
GRCm39:chr12	38000000	38100000	0.54278
GRCm39:chr12	38100000	38200000	0.40587
GRCm39:chr12	38200000	38300000	0.44768
GRCm39:chr12	38300000	38400000	0.47878
GRCm39:chr12	38400000	38500000	0.25802
GRCm39:chr12	38500000	38600000	0.51508
GRCm39:chr12	38600000	38700000	0.33649
GRCm39:chr12	38700000	38800000	0.55115
GRCm39:chr12	38800000	38900000	0.17905
GRCm39:chr12	38900000	39000000	0.36667
GRCm39:chr12	39000000	39100000	0.57195
GRCm39:chr12	39100000	39200000	0.48712
GRCm39:chr12	39200000	39300000	0.40867
GRCm39:chr12	39300000	39400000	0.3888
GRCm39:chr12	39400000	39500000	0.62434
GRCm39:chr12	39500000	39600000	0.54035
GRCm39:chr12	39600000	39700000	0.57702
GRCm39:chr12	39700000	39800000	0.43416
GRCm39:chr12	39800000	39900000	0.46031
GRCm39:chr12	39900000	40000000	0.38756
GRCm39:chr12	40000000	40100000	0.37962
GRCm39:chr12	40100000	40200000	0.3583
GRCm39:chr12	40200000	40300000	0.36497
GRCm39:chr12	40300000	40400000	0.44714
GRCm39:chr12	40400000	40500000	0.38825
GRCm39:chr12	40500000	40600000	0.24355
GRCm39:chr12	40600000	40700000	0.22355
GRCm39:chr12	40700000	40800000	0.26813
GRCm39:chr12	40800000	40900000	0.22268
GRCm39:chr12	40900000	41000000	0.49422
GRCm39:chr12	41000000	41100000	0.49561
GRCm39:chr12	41100000	41200000	0.41065
GRCm39:chr12	41200000	41300000	0.26793
GRCm39:chr12	41300000	41400000	0.30519
GRCm39:chr12	41400000	41500000	0.33891
GRCm39:chr12	41500000	41600000	0.22742
GRCm39:chr12	41600000	41700000	0.29276
GRCm39:chr12	41700000	41800000	0.38808
GRCm39:chr12	41800000	41900000	0.44409
GRCm39:chr12	41900000	42000000	0.3475
GRCm39:chr12	42000000	42100000	0.51769
GRCm39:chr12	42100000	42200000	0.4755
GRCm39:chr12	42200000	42300000	0.56573
GRCm39:chr12	42300000	42400000	0.59661
GRCm39:chr12	42400000	42500000	0.56382
GRCm39:chr12	42500000	42600000	0.53133
GRCm39:chr12	42600000	42700000	0.64046
GRCm39:chr12	42700000	42800000	0.63288
GRCm39:chr12	42800000	42900000	0.63405
GRCm39:chr12	42900000	43000000	0.52089
GRCm39:chr12	43000000	43100000	0.5672
GRCm39:chr12	43100000	43200000	0.53552
GRCm39:chr12	43200000	43300000	0.47032
GRCm39:chr12	43300000	43400000	0.49496
GRCm39:chr12	43400000	43500000	0.50647
GRCm39:chr12	43500000	43600000	0.54389
GRCm39:chr12	43600000	43700000	0.41814
GRCm39:chr12	43700000	43800000	0.65666
GRCm39:chr12	43800000	43900000	0.42489
GRCm39:chr12	43900000	44000000	0.45706
GRCm39:chr12	44000000	44100000	0.51726
GRCm39:chr12	44100000	44200000	0.43757
GRCm39:chr12	44200000	44300000	0.47696
GRCm39:chr12	44300000	44400000	0.45159
GRCm39:chr12	44400000	44500000	0.31217
GRCm39:chr12	44500000	44600000	0.29133
GRCm39:chr12	44600000	44700000	0.40066
GRCm39:chr12	44700000	44800000	0.76792
GRCm39:chr12	44800000	44900000	0.64575
GRCm39:chr12	44900000	45000000	0.27861
GRCm39:chr12	45000000	45100000	0.28323
GRCm39:chr12	45100000	45200000	0.45616
GRCm39:chr12	45200000	45300000	0.64183
GRCm39:chr12	45300000	45400000	0.63729
GRCm39:chr12	45400000	45500000	0.50572
GRCm39:chr12	45500000	45600000	0.36307
GRCm39:chr12	45600000	45700000	0.46992
GRCm39:chr12	45700000	45800000	0.33844
GRCm39:chr12	45800000	45900000	0.60753
GRCm39:chr12	45900000	46000000	0.45827
GRCm39:chr12	46000000	46100000	0.54054
GRCm39:chr12	46100000	46200000	0.42979
GRCm39:chr12	46200000	46300000	0.48514
GRCm39:chr12	46300000	46400000	0.47962
GRCm39:chr12	46400000	46500000	0.42527
GRCm39:chr12	46500000	46600000	0.45928
GRCm39:chr12	46600000	46700000	0.44456
GRCm39:chr12	46700000	46800000	0.26103
GRCm39:chr12	46800000	46900000	0.3044
GRCm39:chr12	46900000	47000000	0.45717
GRCm39:chr12	47000000	47100000	0.46404
GRCm39:chr12	47100000	47200000	0.469
GRCm39:chr12	47200000	47300000	0.45586
GRCm39:chr12	47300000	47400000	0.55525
GRCm39:chr12	47400000	47500000	0.55641
GRCm39:chr12	47500000	47600000	0.53433
GRCm39:chr12	47600000	47700000	0.55
GRCm39:chr12	47700000	47800000	0.50587
GRCm39:chr12	47800000	47900000	0.5909
GRCm39:chr12	47900000	48000000	0.74732
GRCm39:chr12	48000000	48100000	0.61074
GRCm39:chr12	48100000	48200000	0.60502
GRCm39:chr12	48200000	48300000	0.5554
GRCm39:chr12	48300000	48400000	0.66023
GRCm39:chr12	48400000	48500000	0.69821
GRCm39:chr12	48500000	48600000	0.63341
GRCm39:chr12	48600000	48700000	0.48343
GRCm39:chr12	48700000	48800000	0.51168
GRCm39:chr12	48800000	48900000	0.62794
GRCm39:chr12	48900000	49000000	0.7071
GRCm39:chr12	49000000	49100000	0.68072
GRCm39:chr12	49100000	49200000	0.65744
GRCm39:chr12	49200000	49300000	0.769
GRCm39:chr12	49300000	49400000	0.79668
GRCm39:chr12	49400000	49500000	0.38304
GRCm39:chr12	49500000	49600000	0.59203
GRCm39:chr12	49600000	49700000	0.587
GRCm39:chr12	49700000	49800000	0.58605
GRCm39:chr12	49800000	49900000	0.51849
GRCm39:chr12	49900000	50000000	0.40921
GRCm39:chr12	50000000	50100000	0.49347
GRCm39:chr12	50100000	50200000	0.36871
GRCm39:chr12	50200000	50300000	0.5451
GRCm39:chr12	50300000	50400000	0.35453
GRCm39:chr12	50400000	50500000	0.31783
GRCm39:chr12	50500000	50600000	0.26478
GRCm39:chr12	50600000	50700000	0.37093
GRCm39:chr12	50700000	50800000	0.49118
GRCm39:chr12	50800000	50900000	0.61172
GRCm39:chr12	50900000	51000000	0.45386
GRCm39:chr12	51000000	51100000	0.34363
GRCm39:chr12	51100000	51200000	0.41324
GRCm39:chr12	51200000	51300000	0.50212
GRCm39:chr12	51300000	51400000	0.64899
GRCm39:chr12	51400000	51500000	0.23595
GRCm39:chr12	51500000	51600000	0.52895
GRCm39:chr12	51600000	51700000	0.44017
GRCm39:chr12	51700000	51800000	0.46289
GRCm39:chr12	51800000	51900000	0.4516
GRCm39:chr12	51900000	52000000	0.41913
GRCm39:chr12	52000000	52100000	0.44397
GRCm39:chr12	52100000	52200000	0.52014
GRCm39:chr12	52200000	52300000	0.61554
GRCm39:chr12	52300000	52400000	0.35994
GRCm39:chr12	52400000	52500000	0.3796
GRCm39:chr12	52500000	52600000	0.33371
GRCm39:chr12	52600000	52700000	0.40575
GRCm39:chr12	52700000	52800000	0.41121
GRCm39:chr12	52800000	52900000	0.36108
GRCm39:chr12	52900000	53000000	0.20953
GRCm39:chr12	53000000	53100000	0.22258
GRCm39:chr12	53100000	53200000	0.27044
GRCm39:chr12	53200000	53300000	0.40772
GRCm39:chr12	53300000	53400000	0.13981
GRCm39:chr12	53400000	53500000	0.13573
GRCm39:chr12	53500000	53600000	0.19981
GRCm39:chr12	53600000	53700000	0.12292
GRCm39:chr12	53700000	53800000	0.16323
GRCm39:chr12	53800000	53900000	0.15577
GRCm39:chr12	53900000	54000000	0.19504
GRCm39:chr12	54000000	54100000	0.16346
GRCm39:chr12	54100000	54200000	0.33675
GRCm39:chr12	54200000	54300000	0.35257
GRCm39:chr12	54300000	54400000	0.40052
GRCm39:chr12	54400000	54500000	0.4417
GRCm39:chr12	54500000	54600000	0.36285
GRCm39:chr12	54600000	54700000	0.59614
GRCm39:chr12	54700000	54800000	0.6104
GRCm39:chr12	54800000	54900000	0.64903
GRCm39:chr12	54900000	55000000	0.56148
GRCm39:chr12	55000000	55100000	0.48466
GRCm39:chr12	55100000	55200000	0.42192
GRCm39:chr12	55200000	55300000	0.41406
GRCm39:chr12	55300000	55400000	0.46261
GRCm39:chr12	55400000	55500000	0.44055
GRCm39:chr12	55500000	55600000	0.39186
GRCm39:chr12	55600000	55700000	0.40086
GRCm39:chr12	55700000	55800000	0.43179
GRCm39:chr12	55800000	55900000	0.5319
GRCm39:chr12	55900000	56000000	0.50036
GRCm39:chr12	56000000	56100000	0.49205
GRCm39:chr12	56100000	56200000	0.58669
GRCm39:chr12	56200000	56300000	0.59172
GRCm39:chr12	56300000	56400000	0.27112
GRCm39:chr12	56400000	56500000	0.38236
GRCm39:chr12	56500000	56600000	0.26954
GRCm39:chr12	56600000	56700000	0.4706
GRCm39:chr12	56700000	56800000	0.31485
GRCm39:chr12	56800000	56900000	0.33431
GRCm39:chr12	56900000	57000000	0.30253
GRCm39:chr12	57000000	57100000	0.27324
GRCm39:chr12	57100000	57200000	0.25891
GRCm39:chr12	57200000	57300000	0.51595
GRCm39:chr12	57300000	57400000	0.45437
GRCm39:chr12	57400000	57500000	0.44096
GRCm39:chr12	57500000	57600000	0.25646
GRCm39:chr12	57600000	57700000	0.4153
GRCm39:chr12	57700000	57800000	0.49455
GRCm39:chr12	57800000	57900000	0.44691
GRCm39:chr12	57900000	58000000	0.55679
GRCm39:chr12	58000000	58100000	0.45823
GRCm39:chr12	58100000	58200000	0.60737
GRCm39:chr12	58200000	58300000	0.47923
GRCm39:chr12	58300000	58400000	0.61937
GRCm39:chr12	58400000	58500000	0.41262
GRCm39:chr12	58500000	58600000	0.5207
GRCm39:chr12	58600000	58700000	0.40543
GRCm39:chr12	58700000	58800000	0.57548
GRCm39:chr12	58800000	58900000	0.50972
GRCm39:chr12	58900000	59000000	0.50993
GRCm39:chr12	59000000	59100000	0.49825
GRCm39:chr12	59100000	59200000	0.5099
GRCm39:chr12	59200000	59300000	0.47004
GRCm39:chr12	59300000	59400000	0.68031
GRCm39:chr12	59400000	59500000	0.64427
GRCm39:chr12	59500000	59600000	0.46384
GRCm39:chr12	59600000	59700000	0.54817
GRCm39:chr12	59700000	59800000	0.43634
GRCm39:chr12	59800000	59900000	0.37892
GRCm39:chr12	59900000	60000000	0.51878
GRCm39:chr12	60000000	60100000	0.53129
GRCm39:chr12	60100000	60200000	0.5967
GRCm39:chr12	60200000	60300000	0.52305
GRCm39:chr12	60300000	60400000	0.54547
GRCm39:chr12	60400000	60500000	0.67846
GRCm39:chr12	60500000	60600000	0.55181
GRCm39:chr12	60600000	60700000	0.57365
GRCm39:chr12	60700000	60800000	0.62628
GRCm39:chr12	60800000	60900000	0.64193
GRCm39:chr12	60900000	61000000	0.62295
GRCm39:chr12	61000000	61100000	0.45972
GRCm39:chr12	61100000	61200000	0.61848
GRCm39:chr12	61200000	61300000	0.67274
GRCm39:chr12	61300000	61400000	0.52858
GRCm39:chr12	61400000	61500000	0.57651
GRCm39:chr12	61500000	61600000	0.44393
GRCm39:chr12	61600000	61700000	0.54408
GRCm39:chr12	61700000	61800000	0.58854
GRCm39:chr12	61800000	61900000	0.46352
GRCm39:chr12	61900000	62000000	0.43056
GRCm39:chr12	62000000	62100000	0.65996
GRCm39:chr12	62100000	62200000	0.73109
GRCm39:chr12	62200000	62300000	0.60084
GRCm39:chr12	62300000	62400000	0.65431
GRCm39:chr12	62400000	62500000	0.53629
GRCm39:chr12	62500000	62600000	0.62498
GRCm39:chr12	62600000	62700000	0.6349
GRCm39:chr12	62700000	62800000	0.5056
GRCm39:chr12	62800000	62900000	0.5449
GRCm39:chr12	62900000	63000000	0.48114
GRCm39:chr12	63000000	63100000	0.77688
GRCm39:chr12	63100000	63200000	0.65899
GRCm39:chr12	63200000	63300000	0.66102
GRCm39:chr12	63300000	63400000	0.5335
GRCm39:chr12	63400000	63500000	0.64385
GRCm39:chr12	63500000	63600000	0.62546
GRCm39:chr12	63600000	63700000	0.54755
GRCm39:chr12	63700000	63800000	0.66886
GRCm39:chr12	63800000	63900000	0.52337
GRCm39:chr12	63900000	64000000	0.5407
GRCm39:chr12	64000000	64100000	0.52569
GRCm39:chr12	64100000	64200000	0.58053
GRCm39:chr12	64200000	64300000	0.59444
GRCm39:chr12	64300000	64400000	0.51182
GRCm39:chr12	64400000	64500000	0.53066
GRCm39:chr12	64500000	64600000	0.53163
GRCm39:chr12	64600000	64700000	0.55887
GRCm39:chr12	64700000	64800000	0.58453
GRCm39:chr12	64800000	64900000	0.56131
GRCm39:chr12	64900000	65000000	0.48392
GRCm39:chr12	65000000	65100000	0.39476
GRCm39:chr12	65100000	65200000	0.36929
GRCm39:chr12	65200000	65300000	0.45747
GRCm39:chr12	65300000	65400000	0.62854
GRCm39:chr12	65400000	65500000	0.42823
GRCm39:chr12	65500000	65600000	0.4085
GRCm39:chr12	65600000	65700000	0.57229
GRCm39:chr12	65700000	65800000	0.49362
GRCm39:chr12	65800000	65900000	0.59845
GRCm39:chr12	65900000	66000000	0.4931
GRCm39:chr12	66000000	66100000	0.49729
GRCm39:chr12	66100000	66200000	0.52603
GRCm39:chr12	66200000	66300000	0.50733
GRCm39:chr12	66300000	66400000	0.50956
GRCm39:chr12	66400000	66500000	0.60371
GRCm39:chr12	66500000	66600000	0.30075
GRCm39:chr12	66600000	66700000	0.30214
GRCm39:chr12	66700000	66800000	0.33864
GRCm39:chr12	66800000	66900000	0.39473
GRCm39:chr12	66900000	67000000	0.37357
GRCm39:chr12	67000000	67100000	0.31991
GRCm39:chr12	67100000	67200000	0.27781
GRCm39:chr12	67200000	67300000	0.35247
GRCm39:chr12	67300000	67400000	0.52718
GRCm39:chr12	67400000	67500000	0.47737
GRCm39:chr12	67500000	67600000	0.64166
GRCm39:chr12	67600000	67700000	0.60457
GRCm39:chr12	67700000	67800000	0.5856
GRCm39:chr12	67800000	67900000	0.59189
GRCm39:chr12	67900000	68000000	0.42961
GRCm39:chr12	68000000	68100000	0.49834
GRCm39:chr12	68100000	68200000	0.58155
GRCm39:chr12	68200000	68300000	0.36477
GRCm39:chr12	68300000	68400000	0.43179
GRCm39:chr12	68400000	68500000	0.59393
GRCm39:chr12	68500000	68600000	0.48266
GRCm39:chr12	68600000	68700000	0.40591
GRCm39:chr12	68700000	68800000	0.48123
GRCm39:chr12	68800000	68900000	0.45782
GRCm39:chr12	68900000	69000000	0.61694
GRCm39:chr12	69000000	69100000	0.56871
GRCm39:chr12	69100000	69200000	0.4856
GRCm39:chr12	69200000	69300000	0.46036
GRCm39:chr12	69300000	69400000	0.48044
GRCm39:chr12	69400000	69500000	0.4049
GRCm39:chr12	69500000	69600000	0.38269
GRCm39:chr12	69600000	69700000	0.37794
GRCm39:chr12	69700000	69800000	0.49063
GRCm39:chr12	69800000	69900000	0.30699
GRCm39:chr12	69900000	70000000	0.41725
GRCm39:chr12	70000000	70100000	0.30802
GRCm39:chr12	70100000	70200000	0.26585
GRCm39:chr12	70200000	70300000	0.32456
GRCm39:chr12	70300000	70400000	0.23795
GRCm39:chr12	70400000	70500000	0.51896
GRCm39:chr12	70500000	70600000	0.45237
GRCm39:chr12	70600000	70700000	0.31297
GRCm39:chr12	70700000	70800000	0.35607
GRCm39:chr12	70800000	70900000	0.22663
GRCm39:chr12	70900000	71000000	0.36452
GRCm39:chr12	71000000	71100000	0.42583
GRCm39:chr12	71100000	71200000	0.4103
GRCm39:chr12	71200000	71300000	0.41952
GRCm39:chr12	71300000	71400000	0.35358
GRCm39:chr12	71400000	71500000	0.31474
GRCm39:chr12	71500000	71600000	0.35343
GRCm39:chr12	71600000	71700000	0.42314
GRCm39:chr12	71700000	71800000	0.41598
GRCm39:chr12	71800000	71900000	0.34042
GRCm39:chr12	71900000	72000000	0.20361
GRCm39:chr12	72000000	72100000	0.37752
GRCm39:chr12	72100000	72200000	0.43861
GRCm39:chr12	72200000	72300000	0.44804
GRCm39:chr12	72300000	72400000	0.33386
GRCm39:chr12	72400000	72500000	0.4003
GRCm39:chr12	72500000	72600000	0.34235
GRCm39:chr12	72600000	72700000	0.60401
GRCm39:chr12	72700000	72800000	0.51876
GRCm39:chr12	72800000	72900000	0.33549
GRCm39:chr12	72900000	73000000	0.42139
GRCm39:chr12	73000000	73100000	0.36429
GRCm39:chr12	73100000	73200000	0.46938
GRCm39:chr12	73200000	73300000	0.40108
GRCm39:chr12	73300000	73400000	0.37625
GRCm39:chr12	73400000	73500000	0.41746
GRCm39:chr12	73500000	73600000	0.28249
GRCm39:chr12	73600000	73700000	0.28729
GRCm39:chr12	73700000	73800000	0.20095
GRCm39:chr12	73800000	73900000	0.24974
GRCm39:chr12	73900000	74000000	0.29542
GRCm39:chr12	74000000	74100000	0.45034
GRCm39:chr12	74100000	74200000	0.39924
GRCm39:chr12	74200000	74300000	0.40688
GRCm39:chr12	74300000	74400000	0.35785
GRCm39:chr12	74400000	74500000	0.49573
GRCm39:chr12	74500000	74600000	0.45057
GRCm39:chr12	74600000	74700000	0.59042
GRCm39:chr12	74700000	74800000	0.40097
GRCm39:chr12	74800000	74900000	0.51569
GRCm39:chr12	74900000	75000000	0.41742
GRCm39:chr12	75000000	75100000	0.26763
GRCm39:chr12	75100000	75200000	0.29689
GRCm39:chr12	75200000	75300000	0.5068
GRCm39:chr12	75300000	75400000	0.32973
GRCm39:chr12	75400000	75500000	0.34726
GRCm39:chr12	75500000	75600000	0.30877
GRCm39:chr12	75600000	75700000	0.46369
GRCm39:chr12	75700000	75800000	0.55044
GRCm39:chr12	75800000	75900000	0.55019
GRCm39:chr12	75900000	76000000	0.34485
GRCm39:chr12	76000000	76100000	0.30281
GRCm39:chr12	76100000	76200000	0.28831
GRCm39:chr12	76200000	76300000	0.58601
GRCm39:chr12	76300000	76400000	0.35783
GRCm39:chr12	76400000	76500000	0.38855
GRCm39:chr12	76500000	76600000	0.4574
GRCm39:chr12	76600000	76700000	0.20163
GRCm39:chr12	76700000	76800000	0.45324
GRCm39:chr12	76800000	76900000	0.44181
GRCm39:chr12	76900000	77000000	0.36645
GRCm39:chr12	77000000	77100000	0.44558
GRCm39:chr12	77100000	77200000	0.5187
GRCm39:chr12	77200000	77300000	0.40142
GRCm39:chr12	77300000	77400000	0.48582
GRCm39:chr12	77400000	77500000	0.48807
GRCm39:chr12	77500000	77600000	0.38389
GRCm39:chr12	77600000	77700000	0.37199
GRCm39:chr12	77700000	77800000	0.29359
GRCm39:chr12	77800000	77900000	0.43459
GRCm39:chr12	77900000	78000000	0.43123
GRCm39:chr12	78000000	78100000	0.45483
GRCm39:chr12	78100000	78200000	0.41836
GRCm39:chr12	78200000	78300000	0.35377
GRCm39:chr12	78300000	78400000	0.70718
GRCm39:chr12	78400000	78500000	0.58343
GRCm39:chr12	78500000	78600000	0.49851
GRCm39:chr12	78600000	78700000	0.51193
GRCm39:chr12	78700000	78800000	0.40687
GRCm39:chr12	78800000	78900000	0.40578
GRCm39:chr12	78900000	79000000	0.40202
GRCm39:chr12	79000000	79100000	0.33912
GRCm39:chr12	79100000	79200000	0.48519
GRCm39:chr12	79200000	79300000	0.38225
GRCm39:chr12	79300000	79400000	0.3343
GRCm39:chr12	79400000	79500000	0.35453
GRCm39:chr12	79500000	79600000	0.31666
GRCm39:chr12	79600000	79700000	0.32876
GRCm39:chr12	79700000	79800000	0.22903
GRCm39:chr12	79800000	79900000	0.1965
GRCm39:chr12	79900000	80000000	0.2901
GRCm39:chr12	80000000	80100000	0.27988
GRCm39:chr12	80100000	80200000	0.2892
GRCm39:chr12	80200000	80300000	0.26996
GRCm39:chr12	80300000	80400000	0.41764
GRCm39:chr12	80400000	80500000	0.54942
GRCm39:chr12	80500000	80600000	0.4506
