chr2	251712708	20100000	20200000	-	chr1	195154279	45683175	45783175	5	100000	8	id:f:0.829341	kc:f:0.765052
chr2	251712708	20100000	20200000	-	chr5	151758149	95869062	95969062	5	100000	8	id:f:0.829341	kc:f:0.765052
chr2	251712708	20100000	20200000	+	chr6	149588044	129097963	129197963	5	100000	8	id:f:0.829341	kc:f:0.765052
chr2	251712708	20100000	20200000	-	chrX	169476592	68941974	69041974	5	100000	8	id:f:0.829341	kc:f:0.765052
chr2	251712708	20200000	20300000	-	chr18	90720763	17094109	17194109	7	100000	8	id:f:0.84378	kc:f:0.820065
chr2	251712708	20300000	20400000	+	chr13	120883175	15442079	15542079	7	100000	8	id:f:0.84378	kc:f:0.916794
chr2	251712708	20400000	20500000	+	chr10	130530862	37935379	38035379	7	100000	8	id:f:0.844032	kc:f:0.832809
chr2	251712708	20500000	20600000	-	chr8	130127694	53330965	53430965	7	100000	8	id:f:0.843529	kc:f:0.899212
chr2	251712708	20500000	20600000	-	chr16	98008968	15753298	15853298	7	100000	8	id:f:0.843529	kc:f:0.899212
chr2	251712708	20500000	20600000	+	chr18	90720763	16394172	16494172	7	100000	8	id:f:0.843529	kc:f:0.899212
chr2	251712708	20500000	20600000	+	chrX	169476592	135300750	135400750	7	100000	8	id:f:0.843529	kc:f:0.899212
chr2	251712708	20600000	20700000	+	chr12	120092757	101518072	101618072	6	100000	8	id:f:0.836962	kc:f:0.861914
chr2	251712708	20600000	20700000	+	chr18	90720763	85001862	85101862	6	100000	8	id:f:0.836962	kc:f:0.861914
chr2	251712708	20700000	20800000	+	chr6	149588044	75933073	76033073	5	100000	8	id:f:0.829093	kc:f:0.880809
chr2	251712708	20700000	20800000	+	chr12	120092757	109155357	109255357	5	100000	8	id:f:0.829093	kc:f:0.880809
chr2	251712708	20700000	20800000	+	chr13	120883175	82348836	82448836	5	100000	8	id:f:0.829093	kc:f:0.880809
chr2	251712708	20800000	20900000	-	chr3	159745316	15842865	15942865	5	100000	8	id:f:0.828969	kc:f:0.986608
chr2	251712708	20800000	20900000	+	chr8	130127694	69734655	69834655	5	100000	8	id:f:0.828969	kc:f:0.986608
chr2	251712708	20800000	20900000	+	chr9	124359700	13063910	13163910	5	100000	8	id:f:0.828969	kc:f:0.986608
chr2	251712708	20800000	20900000	+	chr19	61420004	40107289	40207289	5	100000	8	id:f:0.828969	kc:f:0.986608
chr2	251712708	20800000	20900000	-	chrX	169476592	64847813	64947813	5	100000	8	id:f:0.828969	kc:f:0.986608
chr2	251712708	20900000	21000000	+	chrX	169476592	49555138	49655138	7	100000	8	id:f:0.843906	kc:f:0.850371
chr2	251712708	20900000	21100000	+	chrX	169476592	64828534	64945422	6	200000	8	id:f:0.840434	kc:f:0.869317
chr2	251712708	21100000	21200000	+	chr1	195154279	18839357	18939357	6	100000	8	id:f:0.836962	kc:f:0.972878
chr2	251712708	21200000	21300000	+	chrX	169476592	105320123	105420123	6	100000	8	id:f:0.837087	kc:f:0.990065
chr2	251712708	21300000	21500000	+	chr13	120883175	88704249	88863054	9	200000	8	id:f:0.84605	kc:f:0.887665
chr2	251712708	21500000	21600000	+	chr1	195154279	18811615	18911615	5	100000	8	id:f:0.829093	kc:f:0.954202
chr2	251712708	21600000	21700000	+	chr13	120883175	88941836	89041836	5	100000	8	id:f:0.829093	kc:f:0.942655
chr2	251712708	21600000	21700000	-	chrX	169476592	64847612	64947612	5	100000	8	id:f:0.829093	kc:f:0.942655
chr2	251712708	21800000	26800000	+	chr13	120883175	89145171	93958324	5	5000000	8	id:f:0.850223	kc:f:0.956695
chr2	251712708	26900000	27300000	+	chr13	120883175	94069558	94469127	10	400000	9	id:f:0.862436	kc:f:0.965519
chr2	251712708	27400000	28500000	+	chr13	120883175	94556309	95633340	5	1100000	9	id:f:0.860748	kc:f:0.964314
chr2	251712708	28600000	33300000	+	chr13	120883175	95733625	100335594	5	4700000	8	id:f:0.852892	kc:f:0.966067
chr2	251712708	33300000	38200000	+	chr13	120883175	100563187	105411099	8	4900000	9	id:f:0.8605	kc:f:0.94114
chr2	251712708	38200000	38300000	+	chr13	120883175	82371180	82471180	5	100000	8	id:f:0.828969	kc:f:0.881513
chr2	251712708	38200000	38300000	+	chr19	61420004	9419941	9519941	5	100000	8	id:f:0.828969	kc:f:0.881513
chr2	251712708	38200000	38400000	+	chrX	169476592	38903660	39089246	5	200000	8	id:f:0.828969	kc:f:0.87354
chr2	251712708	38300000	38400000	+	chr1	195154279	18428728	18528728	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	-	chr2	181755017	13781092	13881092	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	+	chr3	159745316	4567341	4667341	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	-	chr6	149588044	10706987	10806987	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	+	chr7	144995196	5775111	5875111	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	-	chr8	130127694	76060536	76160536	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	+	chr9	124359700	4826351	4926351	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	+	chr10	130530862	15488918	15588918	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	-	chr12	120092757	63417552	63517552	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	+	chr15	104073951	62898664	62998664	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	-	chr17	95294699	58285522	58385522	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	+	chr18	90720763	85001862	85101862	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38300000	38400000	+	chrX	169476592	49746821	49846821	5	100000	8	id:f:0.828969	kc:f:0.865567
chr2	251712708	38400000	38600000	+	chr13	120883175	105554526	105738063	6	200000	8	id:f:0.852252	kc:f:0.853552
chr2	251712708	38600000	38700000	+	chr6	149588044	75955697	76055697	6	100000	8	id:f:0.837087	kc:f:0.948115
chr2	251712708	38600000	38700000	+	chr7	144995196	106286075	106386075	6	100000	8	id:f:0.837087	kc:f:0.948115
chr2	251712708	38600000	38700000	-	chr12	120092757	58150736	58250736	6	100000	8	id:f:0.837087	kc:f:0.948115
chr2	251712708	38700000	38800000	+	chr13	120883175	105816708	105916708	9	100000	8	id:f:0.854887	kc:f:0.919407
chr2	251712708	38900000	39000000	+	chr13	120883175	106044769	106144769	8	100000	8	id:f:0.849352	kc:f:0.922278
chr2	251712708	39000000	39100000	+	chr1	195154279	9140386	9240386	7	100000	8	id:f:0.84378	kc:f:0.958186
chr2	251712708	39000000	39100000	-	chr4	156860686	111951502	112051502	7	100000	8	id:f:0.84378	kc:f:0.958186
chr2	251712708	39100000	41400000	+	chr13	120883175	106219894	108321398	5	2300000	8	id:f:0.85853	kc:f:0.945242
chr2	251712708	39300000	39400000	-	chrX	169476592	77021267	77121267	10	100000	9	id:f:0.859514	kc:f:0.89961
chr2	251712708	41500000	43400000	+	chr13	120883175	108331799	110243380	5	1911581	8	id:f:0.857279	kc:f:0.976856
chr2	251712708	43500000	43600000	+	chr13	120883175	110338360	110438360	13	100000	9	id:f:0.870696	kc:f:0.993345
chr2	251712708	43600000	43700000	+	chr18	90720763	17082932	17182932	7	100000	8	id:f:0.843654	kc:f:0.877065
chr2	251712708	43700000	45600000	+	chr13	120883175	110531295	112417060	9	1900000	8	id:f:0.852926	kc:f:0.954019
chr2	251712708	45700000	45800000	+	chr13	120883175	112502560	112602560	12	100000	9	id:f:0.867417	kc:f:0.994136
chr2	251712708	45800000	45900000	+	chr5	151758149	30036807	30136807	5	100000	8	id:f:0.828845	kc:f:0.979902
chr2	251712708	45900000	47200000	+	chr13	120883175	112685226	113967144	8	1300000	8	id:f:0.850007	kc:f:0.967252
chr2	251712708	47300000	50800000	+	chr13	120883175	114036771	117339699	12	3500000	8	id:f:0.854818	kc:f:0.939473
chr2	251712708	50800000	50900000	+	chr18	90720763	85039271	85139271	6	100000	8	id:f:0.837212	kc:f:0.920756
chr2	251712708	50900000	51000000	+	chr13	120883175	117466401	117566401	9	100000	8	id:f:0.854887	kc:f:0.859976
chr2	251712708	51000000	51100000	+	chr6	149588044	13938471	14038471	5	100000	8	id:f:0.829093	kc:f:0.88346
chr2	251712708	51000000	51100000	-	chr12	120092757	101509162	101609162	5	100000	8	id:f:0.829093	kc:f:0.88346
chr2	251712708	51000000	51100000	+	chr18	90720763	85006922	85106922	5	100000	8	id:f:0.829093	kc:f:0.88346
chr2	251712708	51100000	51200000	+	chr13	120883175	88779852	88879852	6	100000	8	id:f:0.836962	kc:f:0.978105
chr2	251712708	51200000	51400000	+	chr13	120883175	117718572	117901187	7	200000	8	id:f:0.836561	kc:f:0.940289
chr2	251712708	51400000	51500000	+	chrX	169476592	38928996	39028996	6	100000	8	id:f:0.837087	kc:f:0.902181
chr2	251712708	51600000	51700000	+	chr13	120883175	85849217	85949217	7	100000	8	id:f:0.843529	kc:f:0.975085
chr2	251712708	51600000	51800000	+	chr13	120883175	118063555	118267312	5	203757	8	id:f:0.832903	kc:f:0.96107
chr2	251712708	51800000	52000000	+	chr18	90720763	17086178	17194399	5	200000	8	id:f:0.83309	kc:f:0.807484
chr2	251712708	51900000	52000000	+	chr13	120883175	118286672	118386672	6	100000	8	id:f:0.837087	kc:f:0.725001
chr2	251712708	51900000	52000000	+	chrX	169476592	164164641	164264641	6	100000	8	id:f:0.837087	kc:f:0.725001
chr2	251712708	52000000	52100000	+	chr13	120883175	15051678	15151678	6	100000	8	id:f:0.837338	kc:f:0.858846
chr2	251712708	52100000	53300000	+	chr13	120883175	118428442	119609860	18	1200000	9	id:f:0.863694	kc:f:0.926055
chr2	251712708	53300000	53500000	+	chr13	120883175	120075018	120267203	6	200000	8	id:f:0.843159	kc:f:0.965703
chr2	251712708	53500000	53600000	+	chr12	120092757	56005713	56105713	6	100000	8	id:f:0.836837	kc:f:0.840897
chr2	251712708	53800000	53900000	-	chr13	120883175	120271110	120371110	5	100000	8	id:f:0.829093	kc:f:0.831871
chr2	251712708	54100000	54600000	+	chr15	104073951	3185202	3668385	17	500000	9	id:f:0.86139	kc:f:0.924397
chr2	251712708	54600000	54700000	-	chr12	120092757	11507438	11607438	7	100000	8	id:f:0.843654	kc:f:0.984648
chr2	251712708	54600000	54700000	+	chrX	169476592	29904828	30004828	7	100000	8	id:f:0.843654	kc:f:0.984648
chr2	251712708	54700000	56500000	+	chr15	104073951	3749728	5663501	5	1913773	8	id:f:0.854998	kc:f:0.9222
chr2	251712708	56500000	56600000	+	chr11	121973369	21795415	21895415	6	100000	8	id:f:0.837087	kc:f:0.921009
chr2	251712708	56600000	60000000	+	chr15	104073951	5790511	9217046	17	3426535	9	id:f:0.864556	kc:f:0.9659
chr2	251712708	60000000	60100000	+	chr5	151758149	57486289	57586289	6	100000	8	id:f:0.837212	kc:f:0.725001
chr2	251712708	60100000	60200000	+	chr3	159745316	106743692	106843692	7	100000	8	id:f:0.843654	kc:f:0.959925
chr2	251712708	60100000	60200000	+	chr4	156860686	17431613	17531613	7	100000	8	id:f:0.843654	kc:f:0.959925
chr2	251712708	60100000	60200000	+	chr12	120092757	109148055	109248055	7	100000	8	id:f:0.843654	kc:f:0.959925
chr2	251712708	60100000	60600000	+	chr15	104073951	9444469	10010028	5	565559	8	id:f:0.837347	kc:f:0.956092
chr2	251712708	60600000	60700000	+	chr15	104073951	9899555	9999555	8	100000	8	id:f:0.849227	kc:f:1.03911
chr2	251712708	60700000	60800000	+	chr1	195154279	9115044	9215044	7	100000	8	id:f:0.843529	kc:f:0.862911
chr2	251712708	60800000	63600000	+	chr15	104073951	10118285	12832226	5	2800000	8	id:f:0.8575	kc:f:0.957237
chr2	251712708	63700000	64900000	+	chr15	104073951	12930790	14061967	8	1200000	9	id:f:0.870151	kc:f:0.933062
chr2	251712708	64900000	65000000	+	chr1	195154279	9147936	9247936	8	100000	8	id:f:0.849478	kc:f:0.918672
chr2	251712708	65000000	65100000	-	chr1	195154279	9115044	9215044	8	100000	8	id:f:0.849731	kc:f:0.903775
chr2	251712708	65000000	65100000	-	chr7	144995196	12830804	12930804	8	100000	8	id:f:0.849731	kc:f:0.903775
chr2	251712708	65000000	65100000	+	chrX	169476592	104483212	104583212	8	100000	8	id:f:0.849731	kc:f:0.903775
chr2	251712708	65100000	65500000	+	chr15	104073951	14195245	14584313	8	400000	8	id:f:0.846692	kc:f:0.9166
chr2	251712708	65600000	65800000	+	chr1	195154279	97306821	97422632	6	200000	8	id:f:0.83309	kc:f:0.928184
chr2	251712708	65600000	65700000	+	chr15	104073951	14696107	14796107	6	100000	8	id:f:0.836962	kc:f:0.974889
chr2	251712708	65800000	65900000	-	chr1	195154279	44224032	44324032	6	100000	8	id:f:0.837087	kc:f:0.879658
chr2	251712708	65800000	65900000	-	chrX	169476592	29899418	29999418	6	100000	8	id:f:0.837087	kc:f:0.879658
chr2	251712708	65900000	66200000	+	chr15	104073951	14953293	15239336	8	300000	8	id:f:0.838678	kc:f:0.909065
chr2	251712708	66200000	66300000	+	chr18	90720763	85070412	85170412	6	100000	8	id:f:0.836962	kc:f:0.94164
chr2	251712708	66300000	66400000	+	chr4	156860686	111881795	111981795	6	100000	8	id:f:0.837087	kc:f:0.928894
chr2	251712708	66300000	66400000	-	chr8	130127694	69729626	69829626	6	100000	8	id:f:0.837087	kc:f:0.928894
chr2	251712708	66300000	66400000	+	chrX	169476592	64840482	64940482	6	100000	8	id:f:0.837087	kc:f:0.928894
chr2	251712708	66400000	66500000	+	chr19	61420004	9398106	9498106	6	100000	8	id:f:0.837087	kc:f:1.0631
chr2	251712708	66500000	66600000	-	chr4	156860686	111891973	111991973	6	100000	8	id:f:0.836713	kc:f:1.00472
chr2	251712708	66500000	66600000	+	chr6	149588044	59729604	59829604	6	100000	8	id:f:0.836713	kc:f:1.00472
chr2	251712708	66500000	66600000	+	chr7	144995196	106285079	106385079	6	100000	8	id:f:0.836713	kc:f:1.00472
chr2	251712708	66500000	66600000	+	chr8	130127694	129724387	129824387	6	100000	8	id:f:0.836713	kc:f:1.00472
chr2	251712708	66500000	66600000	+	chr12	120092757	109155353	109255353	6	100000	8	id:f:0.836713	kc:f:1.00472
chr2	251712708	66500000	66800000	+	chr15	104073951	15493148	15778660	6	300000	8	id:f:0.834173	kc:f:0.947021
chr2	251712708	66500000	66600000	-	chr17	95294699	16173749	16273749	6	100000	8	id:f:0.836713	kc:f:1.00472
chr2	251712708	66500000	66600000	-	chr18	90720763	16435592	16535592	6	100000	8	id:f:0.836713	kc:f:1.00472
chr2	251712708	66800000	66900000	+	chr13	120883175	15065319	15165319	9	100000	8	id:f:0.854634	kc:f:0.919089
chr2	251712708	66900000	67200000	+	chr15	104073951	15835173	16111720	5	300000	8	id:f:0.840908	kc:f:0.895247
chr2	251712708	67000000	67100000	+	chr7	144995196	93498617	93598617	7	100000	8	id:f:0.843906	kc:f:0.853807
chr2	251712708	67200000	67300000	-	chrX	169476592	164162500	164262500	6	100000	8	id:f:0.836962	kc:f:0.962366
chr2	251712708	67300000	67400000	+	chr8	130127694	75466621	75566621	7	100000	8	id:f:0.843906	kc:f:0.909433
chr2	251712708	67400000	67500000	-	chr1	195154279	9125504	9225504	7	100000	8	id:f:0.843654	kc:f:0.88346
chr2	251712708	67400000	67500000	+	chr3	159745316	105924591	106024591	7	100000	8	id:f:0.843654	kc:f:0.88346
chr2	251712708	67400000	67500000	+	chr11	121973369	28971315	29071315	7	100000	8	id:f:0.843654	kc:f:0.88346
chr2	251712708	67400000	67500000	-	chr13	120883175	27703075	27803075	7	100000	8	id:f:0.843654	kc:f:0.88346
chr2	251712708	67400000	67500000	-	chr15	104073951	82374370	82474370	7	100000	8	id:f:0.843654	kc:f:0.88346
chr2	251712708	67500000	67600000	+	chr15	104073951	16333824	16433824	11	100000	9	id:f:0.863453	kc:f:0.992338
chr2	251712708	67700000	68200000	+	chr15	104073951	16517338	16971073	8	500000	8	id:f:0.847817	kc:f:0.940001
chr2	251712708	67800000	67900000	-	chr1	195154279	9148932	9248932	8	100000	8	id:f:0.849731	kc:f:0.95394
chr2	251712708	68200000	68300000	-	chr8	130127694	129690262	129790262	7	100000	8	id:f:0.843529	kc:f:0.965378
chr2	251712708	68300000	68400000	-	chr19	61420004	39389099	39489099	5	100000	8	id:f:0.829093	kc:f:1.0046
chr2	251712708	68400000	68500000	+	chr15	104073951	17178779	17278779	8	100000	8	id:f:0.849985	kc:f:0.968615
chr2	251712708	68500000	68600000	+	chr9	124359700	84639588	84739588	7	100000	8	id:f:0.843654	kc:f:0.947092
chr2	251712708	68600000	68700000	-	chrX	169476592	77021267	77121267	7	100000	8	id:f:0.84378	kc:f:0.987634
chr2	251712708	68700000	68800000	+	chr1	195154279	9123590	9223590	6	100000	8	id:f:0.836837	kc:f:0.936449
chr2	251712708	68700000	68800000	+	chr3	159745316	16693529	16793529	6	100000	8	id:f:0.836837	kc:f:0.936449
chr2	251712708	68700000	68800000	+	chr12	120092757	42276833	42376833	6	100000	8	id:f:0.836837	kc:f:0.936449
chr2	251712708	68700000	68800000	+	chr15	104073951	17475808	17575808	6	100000	8	id:f:0.836837	kc:f:0.936449
chr2	251712708	68700000	68800000	+	chrX	169476592	107634458	107734458	6	100000	8	id:f:0.836837	kc:f:0.936449
chr2	251712708	68800000	68900000	-	chr1	195154279	107039594	107139594	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68800000	68900000	+	chr3	159745316	106738200	106838200	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68800000	68900000	-	chr5	151758149	93596748	93696748	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68800000	68900000	+	chr6	149588044	129097341	129197341	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68800000	68900000	-	chr9	124359700	19183991	19283991	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68800000	68900000	+	chr10	130530862	15496192	15596192	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68800000	68900000	+	chr14	125139656	50492517	50592517	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68800000	68900000	+	chr15	104073951	82286847	82386847	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68800000	68900000	-	chr16	98008968	26882898	26982898	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68800000	68900000	+	chrX	169476592	107634458	107734458	5	100000	8	id:f:0.829341	kc:f:0.828237
chr2	251712708	68900000	69000000	+	chr15	104073951	17581096	17681096	5	100000	8	id:f:0.829093	kc:f:0.984691
chr2	251712708	69000000	69100000	+	chr1	195154279	45676293	45776293	5	100000	8	id:f:0.829341	kc:f:0.951933
chr2	251712708	69000000	69100000	+	chr19	61420004	40104003	40204003	5	100000	8	id:f:0.829341	kc:f:0.951933
chr2	251712708	69000000	69100000	-	chrX	169476592	68939871	69039871	5	100000	8	id:f:0.829341	kc:f:0.951933
chr2	251712708	69100000	69200000	+	chr15	104073951	17746660	17846660	7	100000	8	id:f:0.843654	kc:f:1.00935
chr2	251712708	69200000	69300000	-	chr15	104073951	46834398	46934398	6	100000	8	id:f:0.836962	kc:f:0.929328
chr2	251712708	69300000	69500000	+	chr15	104073951	17934405	18122044	5	200000	8	id:f:0.833028	kc:f:0.993204
chr2	251712708	69500000	69600000	-	chr6	149588044	75955187	76055187	6	100000	8	id:f:0.837087	kc:f:0.873274
chr2	251712708	69500000	69600000	+	chr12	120092757	101512995	101612995	6	100000	8	id:f:0.837087	kc:f:0.873274
chr2	251712708	69500000	69600000	-	chr13	120883175	15093004	15193004	6	100000	8	id:f:0.837087	kc:f:0.873274
chr2	251712708	69600000	69700000	+	chr2	181755017	17043965	17143965	6	100000	8	id:f:0.836962	kc:f:0.903618
chr2	251712708	69600000	69700000	+	chr3	159745316	16688377	16788377	6	100000	8	id:f:0.836962	kc:f:0.903618
chr2	251712708	69600000	69700000	-	chr7	144995196	12816275	12916275	6	100000	8	id:f:0.836962	kc:f:0.903618
chr2	251712708	69600000	69700000	-	chr12	120092757	58801431	58901431	6	100000	8	id:f:0.836962	kc:f:0.903618
chr2	251712708	69600000	69700000	-	chr14	125139656	89461127	89561127	6	100000	8	id:f:0.836962	kc:f:0.903618
chr2	251712708	69600000	69700000	+	chr18	90720763	17082960	17182960	6	100000	8	id:f:0.836962	kc:f:0.903618
chr2	251712708	69600000	69700000	+	chrX	169476592	68939573	69039573	6	100000	8	id:f:0.836962	kc:f:0.903618
chr2	251712708	69700000	69800000	+	chr15	104073951	18237369	18337369	9	100000	8	id:f:0.854508	kc:f:1.01646
chr2	251712708	69800000	69900000	+	chr3	159745316	106741581	106841581	5	100000	8	id:f:0.829466	kc:f:0.928806
chr2	251712708	69800000	69900000	-	chr12	120092757	109148470	109248470	5	100000	8	id:f:0.829466	kc:f:0.928806
chr2	251712708	69800000	69900000	+	chr19	61420004	9429084	9529084	5	100000	8	id:f:0.829466	kc:f:0.928806
chr2	251712708	69900000	70000000	+	chr19	61420004	9354293	9454293	7	100000	8	id:f:0.84378	kc:f:0.847548
chr2	251712708	69900000	70000000	+	chrX	169476592	87656996	87756996	7	100000	8	id:f:0.84378	kc:f:0.847548
chr2	251712708	70000000	70400000	+	chr15	104073951	18467231	18865683	9	400000	8	id:f:0.840637	kc:f:0.939564
chr2	251712708	70400000	70500000	+	chr5	151758149	7668694	7768694	6	100000	8	id:f:0.837087	kc:f:0.92289
chr2	251712708	70400000	70500000	-	chr16	98008968	15332694	15432694	6	100000	8	id:f:0.837087	kc:f:0.92289
chr2	251712708	70500000	70900000	+	chr15	104073951	18933009	19277547	10	400000	8	id:f:0.851987	kc:f:0.916298
chr2	251712708	70900000	71000000	-	chr7	144995196	48152218	48252218	6	100000	8	id:f:0.837087	kc:f:0.882845
chr2	251712708	71000000	71100000	-	chr9	124359700	13063910	13163910	6	100000	8	id:f:0.836837	kc:f:0.890225
chr2	251712708	71100000	71200000	+	chr1	195154279	9072366	9172366	8	100000	8	id:f:0.849478	kc:f:0.940108
chr2	251712708	71200000	71300000	-	chr17	95294699	61204679	61304679	5	100000	8	id:f:0.829217	kc:f:0.922154
chr2	251712708	71300000	71400000	+	chr7	144995196	12806677	12906677	9	100000	8	id:f:0.854634	kc:f:0.885122
chr2	251712708	71300000	71500000	+	chr11	121973369	21767504	21874879	6	200000	8	id:f:0.840246	kc:f:0.899386
chr2	251712708	71500000	71600000	+	chr9	124359700	26783283	26883283	8	100000	8	id:f:0.849604	kc:f:0.923405
chr2	251712708	71600000	71700000	-	chr7	144995196	105609130	105709130	5	100000	8	id:f:0.829217	kc:f:0.85981
chr2	251712708	71600000	71700000	+	chr12	120092757	14486949	14586949	5	100000	8	id:f:0.829217	kc:f:0.85981
chr2	251712708	71700000	71800000	+	chr2	181755017	7403694	7503694	7	100000	8	id:f:0.844032	kc:f:0.833842
chr2	251712708	71800000	71900000	-	chr1	195154279	97328470	97428470	7	100000	8	id:f:0.843906	kc:f:0.78295
chr2	251712708	71900000	72000000	+	chr15	104073951	20171589	20271589	6	100000	8	id:f:0.836837	kc:f:0.868303
chr2	251712708	72000000	72100000	+	chr9	124359700	26782608	26882608	7	100000	8	id:f:0.843654	kc:f:0.831229
chr2	251712708	72000000	72100000	+	chr13	120883175	12764967	12864967	7	100000	8	id:f:0.843654	kc:f:0.831229
chr2	251712708	72100000	72400000	+	chr15	104073951	20352858	20669385	5	316527	8	id:f:0.831716	kc:f:0.927588
chr2	251712708	72500000	72600000	+	chr15	104073951	20750234	20850234	7	100000	8	id:f:0.843529	kc:f:0.894978
chr2	251712708	72700000	73400000	+	chr15	104073951	20945784	21567230	6	700000	8	id:f:0.837608	kc:f:0.929302
chr2	251712708	73300000	73400000	+	chr9	124359700	20222882	20322882	7	100000	8	id:f:0.84378	kc:f:0.900917
chr2	251712708	73300000	73400000	-	chr12	120092757	101503474	101603474	7	100000	8	id:f:0.84378	kc:f:0.900917
chr2	251712708	73300000	73400000	+	chr13	120883175	90680688	90780688	7	100000	8	id:f:0.84378	kc:f:0.900917
chr2	251712708	73400000	73500000	+	chr1	195154279	18835449	18935449	6	100000	8	id:f:0.836962	kc:f:0.927187
chr2	251712708	73400000	73500000	+	chr6	149588044	75945519	76045519	6	100000	8	id:f:0.836962	kc:f:0.927187
chr2	251712708	73400000	73500000	-	chr16	98008968	15753308	15853308	6	100000	8	id:f:0.836962	kc:f:0.927187
chr2	251712708	73500000	73600000	+	chr1	195154279	9108969	9208969	6	100000	8	id:f:0.836962	kc:f:1.02161
chr2	251712708	73500000	73600000	-	chr6	149588044	11394613	11494613	6	100000	8	id:f:0.836962	kc:f:1.02161
chr2	251712708	73500000	73600000	+	chr8	130127694	129721959	129821959	6	100000	8	id:f:0.836962	kc:f:1.02161
chr2	251712708	73600000	73700000	+	chr1	195154279	18823790	18923790	6	100000	8	id:f:0.836837	kc:f:0.902771
chr2	251712708	73600000	73700000	+	chr8	130127694	69720330	69820330	6	100000	8	id:f:0.836837	kc:f:0.902771
chr2	251712708	73600000	73700000	+	chr15	104073951	21718050	21818050	6	100000	8	id:f:0.836837	kc:f:0.902771
chr2	251712708	73600000	73700000	+	chr16	98008968	15753298	15853298	6	100000	8	id:f:0.836837	kc:f:0.902771
chr2	251712708	73700000	73800000	+	chr12	120092757	101508168	101608168	8	100000	8	id:f:0.849352	kc:f:0.850845
chr2	251712708	73800000	73900000	-	chr1	195154279	9123590	9223590	5	100000	8	id:f:0.829341	kc:f:0.999603
chr2	251712708	73800000	73900000	-	chr2	181755017	40994193	41094193	5	100000	8	id:f:0.829341	kc:f:0.999603
chr2	251712708	73800000	73900000	-	chr6	149588044	122965929	123065929	5	100000	8	id:f:0.829341	kc:f:0.999603
chr2	251712708	73800000	73900000	-	chr8	130127694	69720950	69820950	5	100000	8	id:f:0.829341	kc:f:0.999603
chr2	251712708	73800000	73900000	-	chr14	125139656	50479070	50579070	5	100000	8	id:f:0.829341	kc:f:0.999603
chr2	251712708	73900000	74000000	+	chrX	169476592	64877170	64977170	7	100000	8	id:f:0.843906	kc:f:0.855216
chr2	251712708	74000000	74100000	+	chrX	169476592	38909866	39009866	6	100000	8	id:f:0.836962	kc:f:0.966831
chr2	251712708	74100000	74200000	+	chr15	104073951	22135443	22235443	5	100000	8	id:f:0.829217	kc:f:0.919518
chr2	251712708	74200000	74300000	+	chr7	144995196	10313117	10413117	6	100000	8	id:f:0.837087	kc:f:0.879101
chr2	251712708	74200000	74300000	+	chr12	120092757	109150746	109250746	6	100000	8	id:f:0.837087	kc:f:0.879101
chr2	251712708	74200000	74300000	+	chrX	169476592	38923359	39023359	6	100000	8	id:f:0.837087	kc:f:0.879101
chr2	251712708	74300000	74400000	+	chr15	104073951	22362791	22462791	5	100000	8	id:f:0.829217	kc:f:0.839029
chr2	251712708	74400000	74500000	+	chr7	144995196	12830804	12930804	8	100000	8	id:f:0.849478	kc:f:0.936253
chr2	251712708	74500000	74600000	+	chr13	120883175	63142087	63242087	6	100000	8	id:f:0.836962	kc:f:1.10281
chr2	251712708	74600000	74700000	-	chr12	120092757	109156970	109256970	6	100000	8	id:f:0.837087	kc:f:0.960238
chr2	251712708	74700000	74800000	+	chr15	104073951	22667210	22767210	6	100000	8	id:f:0.837087	kc:f:0.957082
chr2	251712708	74900000	75000000	+	chr15	104073951	22867551	22967551	9	100000	8	id:f:0.854508	kc:f:1.00886
chr2	251712708	75000000	75100000	-	chr9	124359700	3549493	3649493	5	100000	8	id:f:0.828969	kc:f:1.05007
